juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,event_year,age_at_event,priors_per_adult_year,total_juv_count,has_juv_record,first_offense,young_man,velocity_repeat_offender,sex_male,c_charge_degree_m,charge_category_drug,charge_category_other,charge_category_property,charge_category_violent,race_african-american,race_caucasian,race_hispanic
0,9,0,0,7,2013,26.0,0.875,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,9,0,0,0,2014,18.0,0.0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
0,5,0,0,8,2013,24.0,1.3333333333333333,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,9,1,0,2,2013,21.0,0.6666666666666666,1,1,0,1,0,1,0,0,0,1,0,1,0,0
0,6,0,0,36,2014,51.0,1.0909090909090908,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,3,0,0,2,2013,25.0,0.2857142857142857,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,5,1,0,3,2013,18.0,3.0,1,1,0,1,0,1,0,0,0,1,0,0,0,1
0,7,0,0,0,2013,33.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,4,0,0,2,2013,21.0,0.6666666666666666,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,3,0,0,1,2013,20.0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,5,0,0,1,2014,26.0,0.125,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,8,0,0,0,2013,18.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,3,0,0,0,2013,34.0,0.0,0,0,1,0,0,1,1,0,1,0,0,0,1,0
0,3,0,0,0,2014,21.0,0.0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
0,2,0,0,1,2014,27.0,0.1111111111111111,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0,0,0,2014,27.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,6,0,0,0,2013,26.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,1,0,0,1,2013,49.0,0.03225806451612903,0,0,0,0,0,1,1,0,0,0,1,0,0,1
0,9,1,0,12,2013,29.0,1.0909090909090908,1,1,0,0,0,1,0,0,1,0,0,1,0,0
0,6,0,1,1,2014,21.0,0.3333333333333333,1,1,0,1,0,1,0,0,0,1,0,1,0,0
0,3,0,0,3,2013,44.0,0.11538461538461539,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,2014,35.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,10,2,0,2,2014,18.0,2.0,2,1,0,1,0,1,0,0,1,0,0,1,0,0
0,8,0,0,0,2014,25.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
0,1,0,0,0,2013,37.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
0,6,0,2,0,2013,18.0,0.0,2,1,1,0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0,2013,66.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
0,6,0,0,2,2013,19.0,2.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,10,0,1,6,2013,23.0,1.2,1,1,0,1,0,1,1,0,0,0,1,1,0,0
0,4,0,0,0,2013,19.0,0.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
0,5,0,0,0,2013,20.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,5,0,0,3,2013,47.0,0.10344827586206896,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,4,0,1,2,2013,26.0,0.25,1,1,0,0,0,1,1,0,0,0,1,1,0,0
0,1,0,0,0,2013,58.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2,10,0,0,3,2013,20.0,1.5,2,1,0,1,0,1,0,0,1,0,0,1,0,0
1,4,0,0,1,2013,17.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0,3,0,0,1,2013,33.0,0.06666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,4,0,0,0,2013,27.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,3,1,0,1,2013,18.0,1.0,1,1,0,1,0,1,0,0,0,1,0,1,0,0
0,6,0,0,2,2013,19.0,2.0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
0,9,0,0,4,2013,18.0,4.0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,5,0,0,0,2014,20.0,0.0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
0,1,0,0,1,2014,32.0,0.07142857142857142,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,1,0,0,1,2014,48.0,0.03333333333333333,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,7,0,0,0,2014,38.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,8,0,0,7,2014,23.0,1.4,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,1,0,0,1,2013,51.0,0.030303030303030304,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,4,0,0,0,2013,22.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,1,0,0,1,2013,39.0,0.047619047619047616,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,3,0,0,1,2013,25.0,0.14285714285714285,0,0,0,0,0,1,1,0,0,0,1,1,0,0
1,8,1,0,6,2013,23.0,1.2,2,1,0,1,1,1,0,0,0,0,1,1,0,0
0,9,0,0,4,2013,18.0,4.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,7,0,0,3,2013,19.0,3.0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
0,9,0,0,23,2013,34.0,1.4375,0,0,0,0,1,1,0,0,0,0,1,1,0,0
0,5,0,0,2,2013,33.0,0.13333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,2,2013,50.0,0.0625,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,4,0,0,7,2013,26.0,0.875,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,8,0,0,23,2013,45.0,0.8518518518518519,1,1,0,0,0,1,0,0,0,1,0,0,1,0
0,1,0,0,0,2013,48.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,8,0,0,12,2013,24.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,9,0,0,5,2013,25.0,0.7142857142857143,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,3,0,0,3,2013,31.0,0.23076923076923078,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,2,0,0,0,2013,25.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,7,0,0,14,2013,33.0,0.9333333333333333,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,5,0,0,2,2013,25.0,0.2857142857142857,1,1,0,0,0,1,0,0,0,0,1,1,0,0
0,9,0,1,0,2013,19.0,0.0,1,1,1,1,0,1,1,0,1,0,0,1,0,0
0,2,0,0,0,2013,22.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
0,3,0,0,5,2013,53.0,0.14285714285714285,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,8,0,0,9,2013,24.0,1.5,0,0,0,1,1,1,0,0,0,0,1,1,0,0
0,1,0,0,4,2014,50.0,0.125,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,2,0,0,3,2013,29.0,0.2727272727272727,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,1,0,0,4,2013,58.0,0.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,3,0,0,1,2013,20.0,0.5,0,0,0,1,0,1,1,0,1,0,0,0,0,1
0,6,0,0,0,2013,37.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,0,0,0,2013,54.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
0,7,0,0,0,2013,19.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,6,0,0,11,2013,50.0,0.34375,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,2,0,0,0,2014,23.0,0.0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
0,3,0,0,0,2013,18.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
0,3,0,0,0,2014,20.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
0,1,0,0,2,2013,55.0,0.05405405405405406,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,3,0,0,7,2014,28.0,0.7,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,5,0,0,1,2013,19.0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,6,0,0,8,2013,25.0,1.1428571428571428,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,1,2013,39.0,0.047619047619047616,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,7,0,0,0,2013,18.0,0.0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
0,6,0,0,0,2014,27.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
0,7,0,0,21,2013,55.0,0.5675675675675675,0,0,0,0,0,1,1,0,1,0,0,1,0,0
0,7,0,0,3,2013,19.0,3.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,1,0,0,1,2013,46.0,0.03571428571428571,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0,4,0,0,0,2013,33.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,5,0,0,1,2014,55.0,0.02702702702702703,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,1,0,0,3,2013,24.0,0.5,0,0,0,1,0,1,1,0,1,0,0,0,1,0
0,4,0,0,3,2013,23.0,0.6,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,8,1,1,3,2013,22.0,0.75,2,1,0,1,0,1,0,0,1,0,0,0,1,0
0,1,0,0,0,2013,30.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
0,6,0,0,2,2013,25.0,0.2857142857142857,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,10,0,0,3,2014,22.0,0.75,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,10,0,1,1,2014,18.0,1.0,1,1,0,1,0,1,0,0,0,0,1,0,1,0
0,1,0,0,2,2013,33.0,0.13333333333333333,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,5,0,0,0,2013,21.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0,2013,31.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0,5,0,0,2,2013,22.0,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1,10,0,1,1,2014,18.0,1.0,2,1,0,1,0,1,0,0,1,0,0,1,0,0
0,2,0,0,1,2013,22.0,0.25,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,1,0,0,4,2013,58.0,0.1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,2,0,0,3,2014,48.0,0.1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1,0,0,1,2013,27.0,0.1111111111111111,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,3,0,0,5,2013,36.0,0.2777777777777778,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,0,2013,22.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,1,0
0,10,0,0,2,2014,44.0,0.07692307692307693,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,2013,38.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
0,8,0,1,0,2014,19.0,0.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
0,8,0,0,13,2013,24.0,2.1666666666666665,0,0,0,1,0,1,1,0,1,0,0,1,0,0
0,6,0,0,1,2013,24.0,0.16666666666666666,0,0,0,1,0,1,1,0,0,0,1,1,0,0
0,5,0,0,3,2014,27.0,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,5,0,0,6,2013,49.0,0.1935483870967742,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,4,0,0,1,2014,26.0,0.125,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,3,0,0,5,2014,54.0,0.1388888888888889,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,9,1,0,10,2013,23.0,2.0,2,1,0,1,1,1,0,0,0,0,1,1,0,0
0,10,0,0,5,2013,26.0,0.625,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,1,0,0,2,2013,60.0,0.047619047619047616,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0,0,0,2013,39.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
1,6,2,2,6,2013,20.0,3.0,5,1,0,1,0,1,0,0,0,0,0,1,0,0
0,9,0,0,28,2014,52.0,0.8235294117647058,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,7,0,1,8,2014,33.0,0.5333333333333333,1,1,0,0,0,1,0,0,0,0,1,1,0,0
1,9,0,0,6,2014,22.0,1.5,1,1,0,0,0,0,0,0,1,0,0,1,0,0
0,1,0,0,2,2013,51.0,0.06060606060606061,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,6,0,0,12,2013,55.0,0.32432432432432434,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0,5,0,1,1,2014,22.0,0.25,1,1,0,1,0,1,1,0,1,0,0,0,1,0
0,2,0,0,1,2014,33.0,0.06666666666666667,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,10,0,0,1,2013,18.0,1.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,1,0,0,0,2013,48.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
0,10,0,0,0,2013,21.0,0.0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
0,2,0,0,3,2013,34.0,0.1875,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0,3,2014,44.0,0.11538461538461539,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,6,0,0,4,2014,32.0,0.2857142857142857,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0,0,2013,54.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,1,0,0,4,2013,32.0,0.2857142857142857,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,0,1,2013,56.0,0.02631578947368421,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,6,0,0,0,2013,32.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0,1,0,0,1,2013,55.0,0.02702702702702703,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,4,0,0,2,2013,26.0,0.25,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0,9,0,1,6,2014,22.0,1.5,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0,9,0,4,2,2013,18.0,2.0,4,1,0,1,0,1,1,0,0,0,1,0,1,0
0,7,0,0,5,2014,48.0,0.16666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2,0,0,1,2013,23.0,0.2,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,2,0,0,0,2013,27.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,4,0,0,0,2014,27.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
0,1,0,0,0,2013,51.0,0.0,0,0,1,0,0,1,1,0,0,0,1,1,0,0
0,4,0,0,4,2013,26.0,0.5,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,0,0,2013,57.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,5,0,0,0,2013,35.0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,3,0,0,1,2013,24.0,0.16666666666666666,0,0,0,1,0,1,1,0,1,0,0,0,1,0
0,5,0,0,7,2014,24.0,1.1666666666666667,0,0,0,1,1,1,0,0,0,0,1,0,0,1
0,3,0,0,20,2013,49.0,0.6451612903225806,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,6,0,0,33,2013,64.0,0.717391304347826,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,5,0,0,2,2013,24.0,0.3333333333333333,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,1,0,0,1,2013,48.0,0.03333333333333333,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,2,0,0,1,2013,32.0,0.07142857142857142,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,3,0,0,4,2014,50.0,0.125,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,5,0,0,12,2013,45.0,0.4444444444444444,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,2,0,0,0,2013,24.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0,1,0,0,0,2014,46.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,4,0,0,7,2013,28.0,0.7,0,0,0,0,0,1,1,0,0,0,1,0,0,1
0,1,0,0,2,2013,26.0,0.25,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0,3,0,0,2,2013,30.0,0.16666666666666666,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,4,0,0,6,2013,31.0,0.46153846153846156,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,0,2013,22.0,0.0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
0,7,0,0,10,2014,58.0,0.25,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,5,0,0,5,2014,27.0,0.5555555555555556,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,2,0,0,0,2013,21.0,0.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
0,7,0,0,1,2013,45.0,0.037037037037037035,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,5,0,0,4,2014,49.0,0.12903225806451613,0,0,0,0,0,1,1,0,1,0,0,1,0,0
0,4,0,0,0,2014,19.0,0.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
0,4,0,0,4,2014,23.0,0.8,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,2,0,0,0,2013,21.0,0.0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
0,9,0,0,0,2013,19.0,0.0,0,0,1,1,0,1,1,0,0,0,1,0,1,0
0,4,1,3,6,2013,25.0,0.8571428571428571,4,1,0,0,0,1,0,0,0,0,1,0,1,0
0,3,1,0,1,2014,23.0,0.2,1,1,0,1,0,1,1,0,0,0,1,1,0,0
0,2,0,0,0,2013,28.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,4,1,0,6,2014,23.0,1.2,1,1,0,1,0,1,0,0,1,0,0,1,0,0
0,1,0,0,1,2014,30.0,0.08333333333333333,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,3,0,0,0,2014,19.0,0.0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
0,1,0,0,1,2013,34.0,0.0625,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,3,0,0,0,2013,23.0,0.0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
1,10,1,0,20,2013,28.0,2.0,2,1,0,0,0,1,0,0,1,0,0,0,0,1
0,7,0,0,0,2013,32.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,7,0,0,14,2014,40.0,0.6363636363636364,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,10,0,1,9,2013,22.0,2.25,1,1,0,1,0,1,1,0,1,0,0,0,1,0
0,6,0,0,0,2013,18.0,0.0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
0,1,0,0,1,2013,44.0,0.038461538461538464,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,9,0,0,5,2014,25.0,0.7142857142857143,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,1,0,0,2,2014,41.0,0.08695652173913043,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0,6,0,0,2,2013,44.0,0.07692307692307693,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,3,0,0,1,2013,41.0,0.043478260869565216,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0,2,0,0,2,2013,20.0,1.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,5,0,0,8,2013,40.0,0.36363636363636365,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,6,0,0,6,2013,55.0,0.16216216216216217,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,6,0,1,3,2013,22.0,0.75,1,1,0,1,0,1,0,0,0,1,0,1,0,0
0,1,0,0,0,2013,44.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,3,0,0,3,2013,37.0,0.15789473684210525,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,5,2,0,3,2013,18.0,3.0,2,1,0,1,0,1,0,0,1,0,0,1,0,0
0,1,0,0,1,2014,61.0,0.023255813953488372,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,7,1,0,3,2013,20.0,1.5,1,1,0,1,0,1,0,0,1,0,0,1,0,0
0,3,0,0,3,2013,47.0,0.10344827586206896,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,1,0,0,0,2013,35.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,6,0,0,1,2013,39.0,0.047619047619047616,0,0,0,0,0,1,0,0,0,0,1,0,1,0
8,8,0,1,16,2014,26.0,2.0,9,1,0,0,1,1,0,0,0,0,1,1,0,0
0,3,0,0,0,2013,27.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0,5,0,0,1,2013,20.0,0.5,0,0,0,1,0,1,0,0,1,0,0,1,0,0
0,4,0,0,2,2014,23.0,0.4,0,0,0,1,0,1,0,0,1,0,0,0,1,0
0,4,0,0,5,2013,37.0,0.2631578947368421,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,8,0,0,8,2013,21.0,2.6666666666666665,0,0,0,1,0,1,0,1,0,0,0,0,0,1
0,4,0,0,5,2013,24.0,0.8333333333333334,0,0,0,1,0,1,1,0,1,0,0,1,0,0
0,3,0,0,11,2013,42.0,0.4583333333333333,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,2,0,0,6,2013,32.0,0.42857142857142855,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,1,0,0,0,2013,39.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
0,7,0,0,15,2014,35.0,0.8823529411764706,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,6,0,0,4,2013,23.0,0.8,0,0,0,1,0,1,0,1,0,0,0,0,0,1
0,3,0,0,0,2013,22.0,0.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1,0,0,1,2013,62.0,0.022727272727272728,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,0,2,2014,47.0,0.06896551724137931,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,5,2014,49.0,0.16129032258064516,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0,0,0,2013,63.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
0,1,0,0,0,2013,43.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,6,0,1,5,2013,27.0,0.5555555555555556,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,3,0,0,0,2014,20.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0,4,0,0,1,2013,19.0,1.0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
0,6,0,0,0,2013,28.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
0,1,0,0,0,2013,28.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,2,0,0,1,2013,28.0,0.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,3,0,0,0,2013,21.0,0.0,0,0,1,1,0,1,1,0,1,0,0,1,0,0
0,7,0,0,0,2013,18.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,2,0,0,0,2013,24.0,0.0,0,0,1,1,0,1,1,0,0,0,1,1,0,0
0,2,0,0,0,2014,18.0,0.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1
0,1,0,0,1,2013,30.0,0.08333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,5,0,1,0,2013,22.0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
1,3,0,0,1,2014,17.0,1.0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
0,8,0,0,3,2013,28.0,0.3,0,0,0,0,0,1,1,0,1,0,0,1,0,0
0,7,0,0,3,2014,26.0,0.375,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,2,0,0,0,2013,37.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,10,0,0,11,2014,21.0,3.6666666666666665,0,0,0,1,0,1,0,1,0,0,0,1,0,0
0,1,0,0,1,2013,35.0,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,10,0,0,1,2014,34.0,0.0625,0,0,0,0,0,1,1,0,0,1,0,0,0,1
0,7,0,0,1,2013,27.0,0.1111111111111111,0,0,0,0,0,1,1,0,1,0,0,1,0,0
0,6,0,0,6,2014,25.0,0.8571428571428571,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1,0,0,0,2013,57.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,2,2013,34.0,0.125,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,7,0,0,5,2014,26.0,0.625,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,1,0,0,0,2013,35.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,8,0,1,0,2014,20.0,0.0,1,1,1,1,0,1,0,0,1,0,0,1,0,0
0,5,0,0,4,2013,22.0,1.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0,1,0,0,0,2013,49.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0,2,0,0,2,2013,26.0,0.25,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,3,0,0,10,2014,26.0,1.25,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,0,0,9,2013,52.0,0.2647058823529412,0,0,0,0,0,1,1,0,1,0,0,1,0,0
0,10,0,0,3,2013,20.0,1.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,5,0,0,0,2013,19.0,0.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,10,0,0,2,2014,18.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,1,2013,28.0,0.1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
0,1,0,0,0,2014,27.0,0.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
0,6,0,0,15,2013,58.0,0.375,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,2,0,0,0,2013,28.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,9,1,1,4,2014,19.0,4.0,2,1,0,1,0,1,0,0,1,0,0,1,0,0
0,7,0,0,3,2013,23.0,0.6,0,0,0,1,0,1,0,0,0,1,0,0,1,0
0,9,0,0,5,2013,25.0,0.7142857142857143,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0,5,0,0,1,2013,23.0,0.2,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0,5,2,0,3,2013,20.0,1.5,2,1,0,1,1,1,0,0,0,0,1,0,1,0
0,1,0,0,0,2014,36.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,9,2,1,18,2013,24.0,3.0,3,1,0,1,0,1,0,0,0,1,0,1,0,0
0,3,0,0,0,2014,34.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
